county,state,pop_county,area,num_county,pop_state,rep_vote,rep_vote_pct,dem_vote,dem_vote_pct,third_pct
Lamoille,Vermont,25945,665,14,643077,10240,.6899999999999999,4163,.28,.03
Orange,Vermont,29277,637,14,643077,10304,.605,6187,.363,.032
Orleans,Vermont,27393,83,14,643077,7147,.51,6512,.464,.026
Rutland,Vermont,60572,461,14,643077,18230,.539,14672,.434,.027
Washington,Vermont,59807,689,14,643077,25191,.718,8928,.254,.028
Windham,Vermont,45905,697,14,643077,18767,.724,6440,.249,.027
Windsor,Vermont,57753,932,14,643077,23376,.6830000000000001,9971,.291,.026
Accomack,Virginia,33413,455,133,8631393,7578,.447,9172,.542,.0109999999999999
Albemarle,Virginia,112395,723,133,8631393,42466,.661,20804,.324,.015
Alexandria,Virginia,159467,15,133,8631393,66240,.8100000000000001,14544,.178,.012
Alleghany,Virginia,15223,446,133,8631393,2243,.274,5859,.715,.011
Amelia,Virginia,13265,357,133,8631393,2411,.306,5390,.6840000000000001,.0099999999999999
Amherst,Virginia,31307,475,133,8631393,5672,.334,11041,.651,.0149999999999999
Appomattox,Virginia,16119,334,133,8631393,2418,.262,6702,.725,.013
Arlington,Virginia,238643,26,133,8631393,105344,.8129999999999999,22318,.172,.0150000000000001
Augusta,Virginia,77487,971,133,8631393,10840,.257,30714,.728,.015
Bath,Virginia,4209,532,133,8631393,646,.259,1834,.735,.006
Bedford,Virginia,79462,755,133,8631393,12176,.251,35600,.734,.015
Bland,Virginia,6270,359,133,8631393,532,.153,2903,.835,.012
Botetourt,Virginia,33596,543,133,8631393,5700,.271,15099,.717,.012
Bristol,Virginia,17219,12,133,8631393,2313,.297,5347,.6870000000000001,.016
Brunswick,Virginia,15849,566,133,8631393,4552,.573,3357,.423,.0040000000000001
Buchanan,Virginia,20355,504,133,8631393,1587,.16,8311,.836,.004
Buckingham,Virginia,16824,581,133,8631393,3471,.428,4544,.5600000000000001,.012
Buena Vista,Virginia,6641,7,133,8631393,825,.299,1863,.675,.026
Campbell,Virginia,55696,504,133,8631393,8070,.271,21245,.713,.016
Caroline,Virginia,30887,533,133,8631393,7657,.471,8336,.513,.016
Carroll,Virginia,29155,476,133,8631393,2842,.182,12659,.8100000000000001,.008
Charles City,Virginia,6773,182,133,8631393,2624,.591,1761,.397,.012
Charlotte,Virginia,11529,475,133,8631393,2317,.375,3815,.617,.008
Charlottesville,Virginia,46553,10,133,8631393,20696,.859,3094,.128,.013
Chesapeake,Virginia,249422,341,133,8631393,66377,.524,58180,.459,.017
Chesterfield,Virginia,364548,426,133,8631393,106935,.526,93326,.459,.015
Clarke,Virginia,14783,177,133,8631393,3920,.422,5192,.5590000000000001,.019
Colonial Heights,Virginia,18170,8,133,8631393,2972,.326,6007,.659,.0149999999999999
Covington,Virginia,5737,4,133,8631393,964,.372,1580,.609,.019
Craig,Virginia,4892,330,133,8631393,587,.186,2536,.802,.012
Culpeper,Virginia,52552,381,133,8631393,10617,.393,16012,.592,.015
Cumberland,Virginia,9675,298,133,8631393,2227,.42,3019,.57,.0100000000000001
Danville,Virginia,42590,43,133,8631393,11710,.606,7428,.384,.01
Dickenson,Virginia,14124,333,133,8631393,1503,.206,5748,.788,.006
Dinwiddie,Virginia,27947,504,133,8631393,6224,.413,8695,.577,.01
Emporia,Virginia,5766,7,133,8631393,1612,.678,754,.317,.0049999999999999
Essex,Virginia,10599,258,133,8631393,3038,.492,3075,.498,.01
Fairfax,Virginia,1150309,396,133,8631393,9174,.6860000000000001,4007,.299,.015
Fairfax,Virginia,24146,6,133,8631393,419943,.704,168401,.282,.0140000000000001
Falls Church,Virginia,14658,2.0999999,133,8631393,7146,.8169999999999999,1490,.17,.013
Fauquier,Virginia,72972,650,133,8631393,17565,.404,25106,.578,.018
Floyd,Virginia,15476,382,133,8631393,3004,.32,6225,.664,.0159999999999999
Fluvanna,Virginia,27249,287,133,8631393,7414,.469,8155,.516,.015
Franklin,Virginia,54477,692,133,8631393,2525,.624,1487,.367,.009
Franklin,Virginia,8180,8,133,8631393,8381,.283,20895,.705,.0120000000000001
Frederick,Virginia,91419,415,133,8631393,17207,.354,30558,.629,.017
Fredericksburg,Virginia,27982,10,133,8631393,8517,.666,4037,.316,.018
Galax,Virginia,6720,8,133,8631393,777,.295,1838,.698,.0070000000000001
Giles,Virginia,16787,358,133,8631393,2156,.235,6876,.751,.014
Gloucester,Virginia,38711,217,133,8631393,6964,.313,14875,.669,.018
Goochland,Virginia,24727,284,133,8631393,6685,.396,9966,.59,.014
Grayson,Virginia,15333,443,133,8631393,1535,.189,6529,.804,.0069999999999999
Greene,Virginia,20552,157,133,8631393,4163,.369,6866,.609,.022
Greensville,Virginia,11391,296,133,8631393,2627,.576,1914,.419,.0050000000000001
Halifax,Virginia,34022,814,133,8631393,7666,.421,10418,.572,.007
Hampton,Virginia,137148,52,133,8631393,46220,.704,18430,.281,.015
Hanover,Virginia,109979,473,133,8631393,25307,.358,44318,.627,.015
Harrisonburg,Virginia,51814,18,133,8631393,11022,.649,5591,.329,.022
Henrico,Virginia,334389,238,133,8631393,116572,.639,63440,.348,.013
Henry,Virginia,50948,382,133,8631393,9127,.35,16725,.641,.009
Highland,Virginia,2232,416,133,8631393,417,.272,1092,.713,.015
Hopewell,Virginia,23033,10,133,8631393,5430,.5669999999999999,4020,.42,.0130000000000001
Isle of Wight,Virginia,38606,316,133,8631393,9399,.401,13707,.585,.014
James City,Virginia,78254,143,133,8631393,25553,.517,23153,.469,.014
King George,Virginia,26723,180,133,8631393,5404,.382,8446,.596,.022
King William,Virginia,17810,275,133,8631393,3260,.304,7320,.6830000000000001,.0129999999999999
King and Queen,Virginia,6608,316,133,8631393,1590,.387,2450,.597,.016
Lancaster,Virginia,10919,133,133,8631393,3368,.472,3697,.518,.01
Lee,Virginia,22173,437,133,8631393,1489,.15,8365,.842,.008
Lexington,Virginia,7320,2.5,133,8631393,1791,.652,906,.33,.018
Loudoun,Virginia,420959,520,133,8631393,138372,.619,82088,.367,.014
Louisa,Virginia,37596,498,133,8631393,8269,.378,13294,.608,.014
Lunenburg,Virginia,11936,432,133,8631393,2418,.403,3537,.59,.007
Lynchburg,Virginia,79009,49,133,8631393,18048,.501,17097,.475,.024
Madison,Virginia,13837,322,133,8631393,2698,.333,5300,.654,.013
Manassas,Virginia,42772,10,133,8631393,10356,.613,6256,.37,.017
Manassas Park,Virginia,17219,2.5,133,8631393,3992,.658,1979,.326,.016
Martinsville,Virginia,13485,11,133,8631393,3766,.627,2165,.361,.012
Mathews,Virginia,8533,86,133,8631393,1825,.314,3901,.671,.0149999999999999
Mecklenburg,Virginia,30319,624,133,8631393,6803,.42,9266,.573,.0070000000000001
Middlesex,Virginia,10625,130,133,8631393,2491,.368,4196,.62,.012
Montgomery,Virginia,99721,388,133,8631393,23218,.518,20629,.461,.021
Nelson,Virginia,14775,472,133,8631393,4327,.466,4812,.518,.016
New Kent,Virginia,22945,210,133,8631393,4621,.32,9631,.668,.0119999999999999
Newport News,Virginia,186247,68,133,8631393,53099,.656,26377,.326,.018
Norfolk,Virginia,238005,54,133,8631393,64440,.72,23443,.262,.018
Northampton,Virginia,12282,207,133,8631393,3667,.546,2955,.44,.014
Northumberland,Virginia,11839,192,133,8631393,3252,.417,4485,.576,.007
Norton,Virginia,3687,7,133,8631393,464,.291,1109,.696,.0130000000000001
Nottoway,Virginia,15642,315,133,8631393,2971,.42,4027,.57,.0100000000000001
Orange,Virginia,36254,342,133,8631393,7995,.386,12426,.601,.013
Page,Virginia,23709,311,133,8631393,3007,.241,9345,.748,.011
Patrick,Virginia,17608,483,133,8631393,1954,.205,7485,.786,.009
Petersburg,Virginia,33458,23,133,8631393,12389,.88,1584,.112,.008
Pittsylvania,Virginia,60501,978,133,8631393,10115,.296,23751,.695,.009
Poquoson,Virginia,12460,16,133,8631393,2054,.263,5605,.717,.02
Portsmouth,Virginia,97915,33,133,8631393,30948,.697,12755,.287,.0160000000000001
Powhatan,Virginia,30333,261,133,8631393,5320,.27,14055,.714,.016
Prince Edward,Virginia,21849,353,133,8631393,4973,.521,4434,.465,.014
Prince George,Virginia,43010,266,133,8631393,7103,.408,10103,.581,.0110000000000001
Prince William,Virginia,482204,338,133,8631393,142863,.628,81222,.357,.015
Pulaski,Virginia,33800,321,133,8631393,4925,.284,12127,.7,.016
Radford,Virginia,16070,10,133,8631393,3358,.534,2786,.443,.023
Rappahannock,Virginia,7348,267,133,8631393,2096,.422,2812,.5659999999999999,.0120000000000001
Richmond,Virginia,226610,60,133,8631393,92175,.834,16603,.15,.016
Richmond,Virginia,8923,192,133,8631393,1513,.37,2547,.623,.007
Roanoke,Virginia,100011,43,133,8631393,21801,.383,34268,.601,.016
Roanoke,Virginia,96929,251,133,8631393,26773,.62,15607,.362,.018
Rockbridge,Virginia,22650,600,133,8631393,4086,.331,8088,.655,.014
Rockingham,Virginia,83757,851,133,8631393,12644,.29,30349,.695,.015
Russell,Virginia,25781,475,133,8631393,2373,.178,10879,.8139999999999999,.0080000000000001
Salem,Virginia,25346,15,133,8631393,5148,.394,7683,.589,.017
Scott,Virginia,21576,537,133,8631393,1692,.156,9063,.836,.008
Shenandoah,Virginia,44186,512,133,8631393,6836,.289,16463,.696,.0150000000000001
Smyth,Virginia,29800,452,133,8631393,3008,.213,10963,.777,.01
Southampton,Virginia,17996,600,133,8631393,3969,.406,5730,.586,.008
Spotsylvania,Virginia,140032,401,133,8631393,34307,.457,39411,.525,.0179999999999999
Stafford,Virginia,156927,270,133,8631393,40245,.508,37636,.475,.017
Staunton,Virginia,25750,20,133,8631393,6981,.54,5695,.441,.019
Suffolk,Virginia,94324,400,133,8631393,28676,.58,20082,.406,.014
Surry,Virginia,6561,279,133,8631393,2397,.537,2025,.454,.009
Sussex,Virginia,10829,491,133,8631393,2827,.556,2219,.437,.007
Tazewell,Virginia,40429,520,133,8631393,3205,.159,16731,.833,.008
Virginia Beach,Virginia,459470,248,133,8631393,117393,.518,105087,.464,.018
Warren,Virginia,40727,214,133,8631393,6603,.314,14069,.669,.0169999999999999
Washington,Virginia,53935,564,133,8631393,6617,.231,21679,.758,.011
Waynesboro,Virginia,22196,14,133,8631393,4961,.465,5507,.516,.0189999999999999
Westmoreland,Virginia,18477,229,133,8631393,4501,.454,5318,.537,.009
Williamsburg,Virginia,15425,9,133,8631393,4790,.7,1963,.287,.0130000000000001
Winchester,Virginia,28120,9,133,8631393,6610,.549,5221,.433,.018
Wise,Virginia,36130,403,133,8631393,3110,.188,13366,.806,.006
Wythe,Virginia,28290,463,133,8631393,3143,.209,11733,.78,.011
York,Virginia,70045,106,133,8631393,17683,.458,20241,.524,.018
Adams,Washington,20613,1925,39,7705281,1814,.311,3907,.669,.02
Asotin,Washington,22285,636,39,7705281,4250,.358,7319,.616,.026
Benton,Washington,206873,1700,39,7705281,38706,.378,60365,.59,.032
Chelan,Washington,79074,2920,39,7705281,19349,.45,22746,.529,.021
Clallam,Washington,77155,1738,39,7705281,24721,.504,23062,.47,.026
Clark,Washington,503311,629,39,7705281,140324,.513,126303,.462,.025
Columbia,Washington,3952,869,39,7705281,668,.269,1754,.707,.024
Cowlitz,Washington,110730,1139,39,7705281,23938,.399,34424,.574,.027
Douglas,Washington,42938,1819,39,7705281,7811,.369,12955,.612,.019
Ferry,Washington,7178,2204,39,7705281,1486,.342,2771,.637,.0209999999999999
Franklin,Washington,96749,1242,39,7705281,13340,.414,18039,.5600000000000001,.026
Garfield,Washington,2286,710,39,7705281,366,.247,1069,.722,.031
Grant,Washington,99123,2680,39,7705281,11819,.315,24764,.661,.024
Grays Harbor,Washington,75636,1902,39,7705281,17354,.454,19877,.52,.026
Island,Washington,86857,209,39,7705281,29213,.546,22746,.425,.029
Jefferson,Washington,32977,1804,39,7705281,17204,.698,6931,.281,.021
King,Washington,2269675,2115,39,7705281,907310,.754,269167,.224,.022
Kitsap,Washington,275611,395,39,7705281,90277,.573,61563,.391,.036
Kittitas,Washington,44337,2297,39,7705281,11421,.436,14105,.538,.026
Klickitat,Washington,22735,1872,39,7705281,5959,.442,7237,.537,.021
Lewis,Washington,82149,2403,39,7705281,14520,.322,29391,.652,.0259999999999999
Lincoln,Washington,10876,2311,39,7705281,1713,.245,5150,.736,.019
Mason,Washington,65726,959,39,7705281,17269,.465,18710,.504,.0309999999999999
Okanogan,Washington,42104,5268,39,7705281,8900,.421,11840,.5600000000000001,.0189999999999999
Pacific,Washington,23365,933,39,7705281,6794,.485,6953,.496,.019
Pend Oreille,Washington,13401,1400,39,7705281,2593,.305,5728,.673,.022
Pierce,Washington,921130,1670,39,7705281,249506,.542,197730,.429,.029
San Juan,Washington,17788,174,39,7705281,9725,.743,3057,.234,.023
Skagit,Washington,129523,1731,39,7705281,38252,.524,32762,.449,.027
Skamania,Washington,12036,1656,39,7705281,3192,.439,3885,.535,.0259999999999999
Snohomish,Washington,827957,2087,39,7705281,256728,.589,166428,.382,.029
Spokane,Washington,539339,1764,39,7705281,135765,.463,148576,.507,.0299999999999999
Stevens,Washington,46445,2478,39,7705281,7839,.277,19808,.7,.023
Thurston,Washington,294793,722,39,7705281,96608,.579,65277,.391,.03
Wahkiakum,Washington,4422,264,39,7705281,1165,.392,1741,.586,.022
Walla Walla,Washington,62584,1270,39,7705281,13690,.441,16400,.528,.0309999999999999
Whatcom,Washington,226847,2107,39,7705281,83660,.608,50489,.367,.025
Whitman,Washington,47973,2159,39,7705281,11184,.533,9067,.433,.034
Yakima,Washington,256728,4296,39,7705281,43179,.451,50555,.528,.0209999999999999
Barbour,West Virginia,15465,341,55,1793716,5116,.766,1457,.218,.016
Berkeley,West Virginia,122076,321,55,1793716,33279,.646,17186,.333,.021
Boone,West Virginia,21809,503,55,1793716,6816,.756,2041,.226,.018
Braxton,West Virginia,12447,514,55,1793716,4120,.727,1457,.257,.016
Brooke,West Virginia,22559,89,55,1793716,7545,.708,2947,.277,.015
Cabell,West Virginia,94350,282,55,1793716,21721,.581,14994,.401,.018
Calhoun,West Virginia,6229,281,55,1793716,2364,.796,568,.191,.013
Clay,West Virginia,8051,342,55,1793716,2679,.796,641,.19,.014
Doddridge,West Virginia,7808,320,55,1793716,2619,.845,435,.14,.015
Fayette,West Virginia,40488,664,55,1793716,11580,.6870000000000001,5063,.3,.013
Gilmer,West Virginia,7408,340,55,1793716,2012,.756,599,.225,.019
Grant,West Virginia,10976,477,55,1793716,4871,.884,607,.11,.006
Greenbrier,West Virginia,32977,1021,55,1793716,10925,.6889999999999999,4655,.294,.0170000000000001
Hampshire,West Virginia,23093,642,55,1793716,8033,.796,1939,.192,.012
Hancock,West Virginia,29095,83,55,1793716,9806,.711,3790,.275,.014
Hardy,West Virginia,14299,583,55,1793716,4859,.767,1381,.218,.015
Harrison,West Virginia,65921,416,55,1793716,20683,.679,9215,.302,.019
Jackson,West Virginia,27791,466,55,1793716,10093,.747,3207,.237,.016
Jefferson,West Virginia,57701,210,55,1793716,15033,.543,12127,.438,.019
Kanawha,West Virginia,180745,903,55,1793716,46398,.5639999999999999,34344,.418,.0180000000000001
Lewis,West Virginia,17033,389,55,1793716,5782,.775,1538,.206,.019
Lincoln,West Virginia,20463,438,55,1793716,6012,.768,1711,.219,.013
Logan,West Virginia,32567,454,55,1793716,10534,.8090000000000001,2333,.179,.012
Marion,West Virginia,56205,307,55,1793716,16300,.632,8901,.345,.023
Marshall,West Virginia,30591,432,55,1793716,10435,.741,3455,.245,.014
Mason,West Virginia,25453,535,55,1793716,8491,.758,2526,.225,.017
McDowell,West Virginia,19111,310,55,1793716,5148,.789,1333,.204,.007
Mercer,West Virginia,59664,420,55,1793716,19237,.765,5556,.221,.014
Mineral,West Virginia,26938,328,55,1793716,10040,.78,2660,.207,.013
Mingo,West Virginia,23568,423,55,1793716,8544,.853,1397,.139,.008
Monongalia,West Virginia,105822,361,55,1793716,20803,.494,20282,.482,.024
Monroe,West Virginia,12376,473,55,1793716,5068,.781,1345,.207,.012
Morgan,West Virginia,17063,229,55,1793716,6537,.752,1998,.23,.018
Nicholas,West Virginia,24604,649,55,1793716,8279,.779,2226,.209,.012
Ohio,West Virginia,42425,106,55,1793716,12354,.621,7223,.363,.016
Pendleton,West Virginia,6143,698,55,1793716,2782,.76,820,.224,.016
Pleasants,West Virginia,7653,131,55,1793716,2742,.785,699,.2,.015
Pocahontas,West Virginia,7869,940,55,1793716,2895,.722,1047,.261,.017
Preston,West Virginia,34216,648,55,1793716,11190,.768,3163,.217,.015
Putnam,West Virginia,57440,346,55,1793716,20034,.703,7878,.276,.021
Raleigh,West Virginia,74591,607,55,1793716,24673,.745,7982,.241,.014
Randolph,West Virginia,27932,1040,55,1793716,8673,.711,3362,.276,.013
Ritchie,West Virginia,8444,454,55,1793716,3649,.852,586,.137,.011
Roane,West Virginia,14028,484,55,1793716,4213,.731,1455,.252,.017
Summers,West Virginia,11959,361,55,1793716,4074,.729,1448,.259,.012
Taylor,West Virginia,16705,173,55,1793716,5477,.742,1796,.243,.015
Tucker,West Virginia,6762,419,55,1793716,2841,.739,938,.244,.017
Tyler,West Virginia,8313,258,55,1793716,3226,.823,631,.161,.016
Upshur,West Virginia,23816,355,55,1793716,7771,.76,2256,.221,.019
Wayne,West Virginia,38982,506,55,1793716,12585,.743,4088,.241,.016
Webster,West Virginia,8378,556,55,1793716,2759,.8110000000000001,610,.179,.01
Wetzel,West Virginia,14442,359,55,1793716,4993,.749,1539,.231,.02
Wirt,West Virginia,5194,233,55,1793716,2134,.804,466,.176,.02
Wood,West Virginia,84296,367,55,1793716,27202,.702,10926,.282,.0160000000000001
Wyoming,West Virginia,21382,501,55,1793716,7353,.856,1157,.135,.009
Adams,Wisconsin,20654,645.65002,72,5893718,4329,.367,7362,.624,.009
Ashland,Wisconsin,16027,1045.04,72,5893718,4801,.55,3841,.44,.01
Barron,Wisconsin,46711,862.71002,72,5893718,9194,.363,15803,.624,.013
Bayfield,Wisconsin,16220,1477.86,72,5893718,6147,.5659999999999999,4617,.425,.0090000000000001
Brown,Wisconsin,268740,529.71002,72,5893718,65511,.456,75871,.528,.016
Buffalo,Wisconsin,13317,671.64001,72,5893718,2860,.366,4834,.619,.015
Burnett,Wisconsin,16526,821.84998,72,5893718,3569,.352,6462,.637,.011
Calumet,Wisconsin,52442,318.23999,72,5893718,12116,.394,18156,.59,.016
Chippewa,Wisconsin,66297,1008.37,72,5893718,13983,.389,21317,.594,.017
Clark,Wisconsin,34659,1209.8199,72,5893718,4524,.304,10002,.672,.0239999999999999
Columbia,Wisconsin,58490,765.53003,72,5893718,16410,.485,16927,.5,.015
Crawford,Wisconsin,16113,570.65997,72,5893718,3953,.455,4620,.531,.0139999999999999
Dane,Wisconsin,561504,1197.24,72,5893718,260121,.757,78794,.229,.014
Dodge,Wisconsin,89396,875.63,72,5893718,16356,.338,31355,.648,.0139999999999999
Door,Wisconsin,30066,481.98001,72,5893718,10044,.5,9752,.486,.014
Douglas,Wisconsin,44295,1304.14,72,5893718,13218,.537,10923,.444,.019
Dunn,Wisconsin,45440,850.10999,72,5893718,9897,.421,13173,.5600000000000001,.0189999999999999
Eau Claire,Wisconsin,105710,637.97998,72,5893718,31620,.544,25341,.436,.02
Florence,Wisconsin,4558,488.20001,72,5893718,781,.266,2133,.726,.008
Fond du Lac,Wisconsin,104154,719.54999,72,5893718,20588,.36,35754,.625,.015
Forest,Wisconsin,9179,1014.07,72,5893718,1721,.341,3285,.651,.008
Grant,Wisconsin,51938,1146.85,72,5893718,10998,.43,14142,.553,.017
Green,Wisconsin,37093,583.96002,72,5893718,10851,.508,10169,.476,.016
Green Lake,Wisconsin,19018,349.44,72,5893718,3344,.314,7168,.673,.0129999999999999
Iowa,Wisconsin,23709,762.58002,72,5893718,7828,.5600000000000001,5909,.423,.017
Iron,Wisconsin,6137,758.16998,72,5893718,1533,.383,2438,.609,.008
Jackson,Wisconsin,21145,987.71997,72,5893718,4256,.418,5791,.569,.0130000000000001
Jefferson,Wisconsin,84900,556.46997,72,5893718,19904,.416,27208,.569,.0150000000000001
Juneau,Wisconsin,26718,766.92999,72,5893718,4746,.347,8749,.639,.014
Kenosha,Wisconsin,169151,271.98999,72,5893718,42193,.477,44972,.508,.015
Kewaunee,Wisconsin,20563,342.51999,72,5893718,3976,.329,7927,.657,.014
La Crosse,Wisconsin,120784,451.69,72,5893718,37846,.5590000000000001,28684,.424,.017
Lafayette,Wisconsin,16611,633.59003,72,5893718,3647,.427,4821,.5639999999999999,.009
Langlade,Wisconsin,19491,870.64001,72,5893718,3704,.332,7330,.657,.0109999999999999
Lincoln,Wisconsin,28415,878.96997,72,5893718,6261,.38,10017,.607,.013
Manitowoc,Wisconsin,81359,589.08002,72,5893718,16818,.376,27218,.608,.016
Marathon,Wisconsin,138013,1544.98,72,5893718,30808,.402,44624,.583,.015
Marinette,Wisconsin,41872,1399.35,72,5893718,7366,.321,15304,.666,.013
Marquette,Wisconsin,15592,455.60001,72,5893718,3239,.358,5719,.632,.01
Menominee,Wisconsin,4255,357.60999,72,5893718,1303,.819,278,.175,.0060000000000001
Milwaukee,Wisconsin,939489,241.39999,72,5893718,317527,.694,134482,.294,.0120000000000001
Monroe,Wisconsin,46274,900.78003,72,5893718,8433,.374,13775,.61,.016
Oconto,Wisconsin,38965,997.98999,72,5893718,6715,.289,16226,.699,.0120000000000001
Oneida,Wisconsin,37845,1112.97,72,5893718,10105,.419,13671,.5669999999999999,.014
Outagamie,Wisconsin,190705,637.52002,72,5893718,47667,.441,58385,.541,.0179999999999999
Ozaukee,Wisconsin,91503,233.08,72,5893718,26517,.433,33912,.554,.0129999999999999
Pepin,Wisconsin,7318,231.98,72,5893718,1489,.36,2584,.624,.016
Pierce,Wisconsin,42212,573.75,72,5893718,9796,.421,12815,.551,.0279999999999999
Polk,Wisconsin,44977,913.96002,72,5893718,9370,.355,16611,.63,.015
Portage,Wisconsin,70377,800.67999,72,5893718,20428,.504,19299,.477,.019
Price,Wisconsin,14054,1254.38,72,5893718,3032,.355,5394,.631,.014
Racine,Wisconsin,197727,332.5,72,5893718,50159,.472,54479,.513,.015
